PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
964	Unknown	18161	8.773733	9.046166	9.185516	285.3339	1490	6564.05078125	null	[M+H]+	M + 1	isotope of 963	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1137.863	285.13024:52 285.14845:145 285.18486:227 285.22129:805 285.24943:53 285.33387:484 286.22377:148 286.31334:153 286.33656:77 287.12835:88 287.14828:134 287.16157:62 287.19978:794 287.22138:424 287.23633:254 288.14583:79 288.2074:183 288.22404:114 289.13677:226 289.18011:229 289.20178:88 289.21678:312 290.14444:64	
965	Unknown	18161	8.936216	9.046166	9.129333	301.2169	49626.5	385833.53125	null	[M+H]+	M + 0	found in higher mz's MsMs_989	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1029.437	301.14033:78 301.15904:315 301.17945:191 301.21688:11895 301.29175:63 302.1755:69 302.21981:2404 303.08956:85 303.15953:101 303.19538:341 303.23122:2566 304.09217:50 304.20159:93 304.23407:517 305.04679:127 305.17521:187 305.19405:97 305.24714:1971 306.05092:69 306.16755:83 306.21557:174	55.05414:34 62.05797:20 67.05372:130 69.06901:59 73.01058:20 77.03915:22 79.05347:44 81.06995:136 83.08591:45 89.04075:20 91.05371:168 93.06932:95 95.08692:76 97.10393:20 105.07094:69 107.08513:116 109.099:54 113.09751:20 117.07037:171 119.08574:175 121.10103:133 123.08212:28 123.11584:65 128.05692:36 129.07059:186 131.08414:326 133.10085:154 133.12346:20 135.11697:56 141.07112:68 142.07887:40 143.08672:248 145.10126:227 147.0835:36 147.11798:118 149.09357:36 149.13545:20 153.0697:38 153.09395:20 155.08594:104 157.06744:33 157.10062:237 159.08008:51 159.11594:218 161.09682:70 167.08003:31 167.10411:33 169.1008:242 171.11835:155 173.09108:37 173.13622:144 177.13441:20 181.09512:28 181.1004:146 183.11115:41 183.11644:191 185.09695:55 185.13164:173 187.14713:54 189.1277:42 193.11194:21 195.11417:112 197.13634:50 199.10945:85 199.14957:112 201.12576:85 201.16469:37 205.12006:44 209.1366:82 211.15591:21 213.12196:50 213.1606:43 215.146:52 217.15794:63 219.13571:145 221.15305:37 223.1489:80 227.14529:64 231.13396:41 239.18053:64 241.19504:127 245.15115:43 255.1713:62 255.21201:52 265.19571:128 283.20322:317 301.20471:92 301.21832:376
966	Unknown	18161	8.854366	9.046166	9.129333	329.2454	4250.6875	37477.99609375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	66.1689	329.14761:92 329.17429:120 329.19207:100 329.24543:716 329.26856:683 329.32726:137 330.17281:55 330.2494:178 330.27078:217 330.33492:217 331.13716:49 331.155:54 331.19068:108 331.2103:145 331.22279:185 331.24598:111 331.33876:72 332.23156:77 332.33162:316 333.1667:84 333.20786:677 333.24007:277 333.27228:113 333.27944:551 333.33313:116 334.20709:165	
967	Unknown	18161	8.7463	9.046166	9.1154	330.2491	1199.375	11895.296875	null	[M+H]+	M + 1	isotope of 966	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	28.30379	330.17281:55 330.2494:178 330.27078:217 330.33492:217 331.13716:49 331.155:54 331.19068:108 331.2103:145 331.22279:185 331.24598:111 331.33876:72 332.23156:77 332.33162:316 333.1667:84 333.20786:677 333.24007:277 333.27228:113 333.27944:551 333.33313:116 334.20709:165 334.28237:127 335.12169:58 335.15219:164 335.18629:102 335.20244:92 335.22039:1226	
968	Unknown	18161	8.963483	9.046166	9.2411	466.2989	1163.8125	8582.2314453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	74.77133	466.29046:97 466.29893:265 466.31798:178 466.36879:64 466.40901:124 467.22868:145 467.30496:120 468.26965:71 468.31632:53 468.38845:487 469.23746:171 469.39461:148 470.2424:132 471.25906:808	
969	Unknown	18161	8.64055	9.046166	9.25455	548.293	1650.0625	28979.41015625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	87.0723	548.29342:300 548.38524:56 549.19129:65 549.22116:354 549.26481:168 549.29467:106 549.31076:92 550.22095:92 550.25085:94 550.28074:241 551.18024:86 551.21706:113 552.27166:162 552.33616:58 553.19352:52	
970	Unknown	18161	8.64055	9.046166	9.25455	548.2934	1650.0625	28931.20703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	60.01433	548.29342:300 548.38524:56 549.19129:65 549.22116:354 549.26481:168 549.29467:106 549.31076:92 550.22095:92 550.25085:94 550.28074:241 551.18024:86 551.21706:113 552.27166:162 552.33616:58 553.19352:52	
971	Unknown	18161	8.64055	9.046166	9.489516	570.2809	5222	93225.8203125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	458.8302	570.21354:71 570.28142:1126 570.45467:1126 571.26037:66 571.28614:252 571.46423:338 572.23077:79 572.30113:187 572.45591:76 573.21843:222 573.26772:71 574.22104:102 574.38313:78 575.21511:78	
972	Unknown	18161	8.306983	9.046166	9.46215	690.4712	4232.3125	65410.4921875	null	[M+H]+	M + 0	similar chromatogram in higher mz_1026; similar chromatogram in higher mz_973	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1145.038	690.4275:56 690.46872:824 691.38603:43 691.47367:360 692.47936:99 693.47803:64 694.4335:61 694.46192:187	
973	Unknown	18161	8.66605	9.046166	9.42095	747.5231	7098.125	91196.546875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1079.864	747.3409:48 747.52314:1512 748.50978:179 748.52319:621 749.53195:160 750.50648:84 751.4467:67 751.52195:83 752.44937:96 752.47357:218 752.5139:73	
974	Unknown	18161	8.460834	9.046166	9.28195	748.5232	2977.5625	36985.4140625	null	[M+H]+	M + 1	isotope of 973	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	670.4669	748.50978:179 748.52319:621 749.53195:160 750.50648:84 751.4467:67 751.52195:83 752.44937:96 752.47357:218 752.5139:73 753.44462:182 753.4823:98	
975	Unknown	18172	8.706233	9.060034	9.143567	158.1541	17814.8125	105337.65625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	278.1469	158.15407:5380 159.07879:343 159.11712:810 159.15669:589 160.12154:87 161.06068:142 161.09552:349 161.1316:1143 162.13486:201 163.03983:257 163.07488:447 163.09992:53 163.11118:857 163.14749:1895	57.06512:23 57.06956:265 102.09093:174 158.09492:112 158.15286:130
976	Unknown	18172	8.894683	9.060034	9.157766	195.1375	9105.5625	82440.1796875	null	[M+H]+	M + 0	found in higher mz's MsMs_989; found in higher mz's MsMs_965; found in higher mz's MsMs_962; found in higher mz's MsMs_982; found in higher mz's MsMs_961	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	94.72913	195.06624:76 195.0813:141 195.10321:724 195.1169:196 195.13745:2333 195.16483:63 195.17305:308 196.10405:144 196.14111:306 196.16995:76 197.0813:51 197.11708:97 197.13084:298 197.15286:600 197.18865:80 198.15618:101 198.18654:240 199.03755:53 199.07351:76 199.09425:93 199.10947:230 199.1482:348 199.16895:361	53.03664:84 55.01732:149 55.03186:49 55.0544:378 57.07059:2417 58.0665:83 59.04767:187 59.06726:64 62.99854:20 65.03696:165 67.05405:767 69.03351:50 69.06935:253 71.04837:57 77.0404:208 79.05386:490 80.05587:29 81.03152:45 81.07036:506 83.0488:118 83.08454:127 85.06647:37 91.05324:341 93.03386:84 93.05277:166 93.06696:128 93.07074:531 95.0463:45 95.08645:443 97.06676:78 97.10346:81 105.06947:173 107.05728:94 107.08569:426 109.10161:166 111.04231:91 111.0795:176 115.04862:22 116.0613:56 117.06992:161 119.08421:99 121.06715:65 121.10274:145 123.04361:62 123.11757:108 124.03949:20 125.09638:47 131.08482:85 133.10153:119 135.04362:82 135.11882:94 136.04681:162 137.09734:76 139.03703:79 149.09315:47 149.13025:153 151.07227:82 152.05705:99 153.09476:53 157.09283:20 159.11801:90 165.06725:196 166.08141:58 167.08598:143 167.14301:80 177.15102:34 180.09358:109 195.07823:146 195.12068:110
977	Unknown	18172	8.719417	9.060034	9.2411	207.0324	12885	117121.359375	null	[M+H]+	M + 0	found in higher mz's MsMs_979	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	168.4904	207.0325:3843 207.06353:94 207.10021:362 207.1383:592 207.17498:465 208.03233:923 208.14122:107 208.1695:2055 208.20628:348 209.00906:135 209.02749:457 209.09552:87 209.11678:246 209.13805:101 209.15364:1205 209.17207:282 209.18909:397 210.02928:110 210.11737:40 210.15432:161 210.18558:393 211.03204:36 211.0947:126 211.10895:97 211.13174:183 211.14883:198 211.16877:3947 211.20439:85	57.0703:20 79.05258:24 81.06729:38 81.07347:20 91.05464:46 93.07025:61 105.06891:96 111.07994:20 119.08679:45 123.0734:20 129.07057:35 147.08229:31 147.1144:83 162.97101:38 191.00078:204 207.0141:21 207.03102:244 207.09732:61
978	Unknown	18172	8.801066	9.060034	9.2411	208.0322	2869.625	23647.244140625	null	[M+H]+	M + 1	isotope of 977	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	75.2761	208.03233:923 208.14122:107 208.1695:2055 208.20628:348 209.00906:135 209.02749:457 209.09552:87 209.11678:246 209.13805:101 209.15364:1205 209.17207:282 209.18909:397 210.02928:110 210.11737:40 210.15432:161 210.18558:393 211.03204:36 211.0947:126 211.10895:97 211.13174:183 211.14883:198 211.16877:3947 211.20439:85 212.17425:529	
979	Unknown	18172	8.732866	9.060034	9.25455	223.064	14186.25	124306.3671875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	130.1204	223.06403:4431 223.09331:80 223.13138:205 223.16799:896 223.2046:337 224.06365:927 224.12675:82 224.17518:134 225.04198:256 225.0611:457 225.08904:112 225.10963:140 225.14787:2586 225.19494:2982 225.22289:62 226.15362:442 226.18163:459 226.19785:522 226.21702:1510 227.03753:65 227.06707:55 227.09513:252 227.12764:170 227.14389:196 227.16309:2583 227.19855:163 227.22072:262	55.05486:39 67.05451:54 73.04659:155 81.0717:100 93.06836:39 95.08499:50 109.10001:38 119.08358:34 133.01262:31 145.10005:40 160.95499:20 164.98323:47 189.01849:40 190.98994:36 191.00078:1515 207.01128:38 207.03242:4845 209.00899:39 215.36314:20
980	Unknown	18172	8.881083	9.060034	9.22715	224.0636	3280.125	24730.30078125	null	[M+H]+	M + 1	isotope of 979	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	38.48858	224.06365:927 224.12675:82 224.17518:134 225.04198:256 225.0611:457 225.08904:112 225.10963:140 225.14787:2586 225.19494:2982 225.22289:62 226.15362:442 226.18163:459 226.19785:522 226.21702:1510 227.03753:65 227.06707:55 227.09513:252 227.12764:170 227.14389:196 227.16309:2583 227.19855:163 227.22072:262 228.09634:47 228.13927:55 228.16889:250 228.19554:11869	
981	Unknown	18172	8.977433	9.060034	9.22715	225.0611	1739.375	12800.166015625	null	[M+H]+	M + 2	isotope of 979	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.95418	225.04198:256 225.0611:457 225.08904:112 225.10963:140 225.14787:2586 225.19494:2982 225.22289:62 226.15362:442 226.18163:459 226.19785:522 226.21702:1510 227.03753:65 227.06707:55 227.09513:252 227.12764:170 227.14389:196 227.16309:2583 227.19855:163 227.22072:262 228.09634:47 228.13927:55 228.16889:250 228.19554:11869 229.0671:159 229.122:183 229.19917:1426	
982	Unknown	18172	8.963483	9.060034	9.25455	255.1604	11784.125	75898.2890625	null	[M+H]+	M + 0	found in higher mz's MsMs_1010; found in higher mz's MsMs_989; found in higher mz's MsMs_965	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	345.3946	255.09313:54 255.16045:3192 255.1949:603 255.21526:1306 255.23249:852 256.1636:600 256.19655:110 256.21852:111 256.23578:173 256.26246:70 257.11055:100 257.153:224 257.17815:94 257.18915:668 257.22217:375 257.24732:2511 258.19313:152 258.24984:475 259.13277:132 259.15329:522 259.16907:371 259.20537:1755 259.24009:53	55.05413:180 57.0703:199 59.04964:31 67.05291:94 69.069:197 71.08602:34 73.06503:20 79.05781:20 81.07082:68 83.08589:146 85.10129:20 91.05744:20 93.06931:148 95.08595:108 97.06528:38 97.10102:76 107.08512:90 109.0652:45 109.10103:254 111.08098:144 113.05788:28 119.09:35 121.10317:96 122.10417:37 123.08102:31 123.12017:57 125.08804:27 125.09681:139 133.10307:20 135.08163:147 135.11467:109 137.09773:105 139.07559:220 149.13425:206 151.14737:244 153.08908:52 153.14851:27 167.14462:161 173.1375:57 175.14775:48 180.0426:20 191.14307:61 195.13741:294 219.20969:38
983	Unknown	18172	8.977433	9.060034	9.2411	256.1636	2017.375	13093.732421875	null	[M+H]+	M + 1	isotope of 982	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	140.7775	256.1636:600 256.19655:110 256.21852:111 256.23578:173 256.26246:70 257.11055:100 257.153:224 257.17815:94 257.18915:668 257.22217:375 257.24732:2511 258.19313:152 258.24984:475 259.13277:132 259.15329:522 259.16907:371 259.20537:1755 259.24009:53 260.17215:255 260.20852:425 261.11064:90 261.14707:134	
984	Unknown	18172	8.963483	9.060034	9.28195	272.2584	86357.75	409491.90625	null	[M+H]+	M + 0	similar chromatogram in higher mz_987; similar chromatogram in higher mz_1005; similar chromatogram in higher mz_1008; similar chromatogram in higher mz_1018	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2091.539	272.16454:54 272.19365:82 272.22438:570 272.25835:29087 273.11144:203 273.15194:140 273.18596:594 273.21675:159 273.22647:337 273.24429:310 273.2605:3802 274.13463:99 274.18819:154 274.22553:104 274.26449:369 275.10933:95 275.12233:94 275.16461:299 275.20039:5045 275.23454:56 276.15743:54 276.20304:955 276.234:95 277.14387:219 277.21568:12565	55.05631:20 57.06956:597 58.06471:1407 65.03742:20 67.05532:76 69.06656:31 69.069:128 71.08189:57 71.08437:236 74.06219:33 79.05607:40 81.06817:91 83.085:93 85.10219:90 93.07025:35 95.08499:87 97.10102:44 100.07643:20 104.0705:1223 109.10205:146 111.28253:20 121.09994:57 124.11198:38 133.09628:35 135.11809:135 138.12694:60 146.10429:20 149.13304:64 152.14449:67 166.15756:35 167.14462:35 191.1783:74 195.13741:76 208.20621:136 226.21101:58 236.19566:69 236.20621:54 272.19183:35 272.25977:4171
985	Unknown	18172	8.949984	9.060034	9.2411	273.2605	15027.6875	75531.28125	null	[M+H]+	M + 1	isotope of 984	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	549.713	273.11144:203 273.15194:140 273.18596:594 273.21675:159 273.22647:337 273.24429:310 273.2605:3802 274.13463:99 274.18819:154 274.22553:104 274.26449:369 275.10933:95 275.12233:94 275.16461:299 275.20039:5045 275.23454:56 276.15743:54 276.20304:955 276.234:95 277.14387:219 277.21568:12565 278.14843:59 278.18439:240 278.21873:2375 278.2498:92	
986	Unknown	18172	8.977433	9.060034	9.2411	274.2645	1722.5	10921.291015625	null	[M+H]+	M + 2	isotope of 984	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	156.5164	274.13463:99 274.18819:154 274.22553:104 274.26449:369 275.10933:95 275.12233:94 275.16461:299 275.20039:5045 275.23454:56 276.15743:54 276.20304:955 276.234:95 277.14387:219 277.21568:12565 278.14843:59 278.18439:240 278.21873:2375 278.2498:92 279.09092:395 279.15807:113 279.17445:157 279.19247:227 279.20557:307 279.23178:26788	
987	Unknown	18172	8.601033	9.060034	9.28195	298.3467	1969.5625	10194.7490234375	null	[M+H]+	M + 0	similar chromatogram in higher mz_1027	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1598.379	298.17913:52 298.24515:1342 298.34674:672 299.09391:162 299.12443:56 299.14139:96 299.16173:71 299.18886:143 299.19903:1450 299.24821:221 299.34996:124 300.20369:449 300.26144:72 300.28862:92 301.09435:151 301.15899:466 301.17771:270 301.21514:9166 302.15671:100 302.21976:1804 302.30327:45 303.09122:73 303.12365:67 303.15949:106 303.17314:69 303.19533:323 303.23118:4262	
988	Unknown	18172	8.92225	9.060034	9.157766	302.218	10463.6875	93546	null	[M+H]+	M + 1	isotope of 965	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	197.7168	302.15671:100 302.21976:1804 302.30327:45 303.09122:73 303.12365:67 303.15949:106 303.17314:69 303.19533:323 303.23118:4262 304.20154:97 304.22719:170 304.23403:996 305.04503:61 305.14263:74 305.15975:433 305.21113:758 305.24709:1243 306.16235:63 306.20695:49 306.21724:137 306.25327:299 307.13224:60 307.19924:245 307.21127:251	
989	Unknown	18172	8.963483	9.060034	9.3516	319.2267	61387.9375	741095.875	null	[M+H]+	M + 0	found in higher mz's MsMs_1020	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5584.172	319.15136:73 319.18814:335 319.22667:12292 319.27221:48 320.08371:40 320.1907:135 320.23105:2665 321.1843:95 321.20714:307 321.24052:2267 322.21286:60 322.24454:575 323.11267:1131 323.19901:237 323.2184:168 323.25717:650 324.11784:186 324.20609:94	55.05487:56 57.07475:20 67.05452:96 69.06983:104 69.07634:20 71.08686:61 77.03743:20 79.0526:109 81.06906:155 83.08591:50 85.06513:82 87.04388:44 91.05465:144 93.06837:172 95.08501:111 95.83686:20 99.04453:24 99.07965:55 105.0639:36 105.06993:147 105.10109:20 107.08412:93 109.10002:35 113.09438:38 115.05329:107 117.06613:61 117.06825:209 118.01626:20 119.0836:244 121.06544:70 121.10319:182 123.08104:56 123.11584:66 125.09792:20 128.06134:126 129.06837:229 131.07516:30 131.08414:540 133.06578:51 133.10085:279 135.08051:100 135.11583:83 136.08841:20 137.09776:43 141.06413:28 141.07112:123 143.08437:290 145.06346:37 145.10007:376 147.08231:53 147.1156:184 148.08742:20 149.09476:104 151.11124:71 153.09274:33 155.08714:91 157.10062:371 159.07761:38 159.1147:320 161.09431:135 161.1329:109 163.11124:35 165.12683:51 167.10538:59 169.09825:171 171.07986:32 171.11577:364 173.09108:37 173.09753:56 173.13235:250 175.10497:30 175.11015:117 175.14778:124 177.12788:35 179.10602:37 181.1004:116 183.11513:188 184.08607:20 185.09163:65 185.10229:37 185.13164:216 187.11227:232 187.14713:121 189.12634:100 189.16275:34 191.10379:92 191.14172:57 195.1169:164 197.1322:115 199.10945:102 199.14818:163 201.12715:124 201.16469:66 203.14384:137 205.12427:101 205.16077:47 207.13403:33 209.13092:81 211.14594:53 213.12338:97 213.13484:44 215.14024:78 217.12183:56 217.15794:92 219.1241:21 219.14151:73 221.15305:112 223.14597:76 227.14529:39 231.13544:79 233.15475:81 237.16389:59 239.17902:52 241.15546:57 241.19199:73 245.15269:55 250.17102:21 255.17442:55 255.20573:104 257.19058:73 259.20364:116 261.18179:91 265.19571:128 273.18579:78 273.22144:99 283.20816:401 301.2149:485 319.18964:40 319.22641:370
990	Unknown	18172	8.963483	9.060034	9.3516	320.231	13365.6875	165473.453125	null	[M+H]+	M + 1	isotope of 989	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	908.9715	320.08371:40 320.1907:135 320.23105:2665 321.1843:95 321.20714:307 321.24052:2267 322.21286:60 322.24454:575 323.11267:1131 323.19901:237 323.2184:168 323.25717:650 324.11784:186 324.20609:94 324.26434:167 324.28199:62 325.14048:52 325.16523:87 325.21649:2550	
