PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum,Predicted Label,Prediction Probability
873,Unknown,18128,8.841,9.004784,9.185516,193.1582,58925.8125,404251.8125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,1349.532,193.08459:82 193.12274:190 193.15816:18446 194.11712:424 194.16219:2366 195.07846:91 195.10036:3008 195.1209:237 195.13733:744 195.17294:205 196.10394:397 196.141:126 197.07981:64 197.0977:119 197.11834:89 197.13348:186 197.15413:981 197.18992:55 198.15606:177,55.01556:20 55.05337:169 57.07027:68 67.04805:33 67.05367:497 69.06978:49 77.03824:117 79.05428:127 81.06989:448 83.08942:43 85.06507:48 91.05271:306 93.06925:431 95.08494:448 97.06426:109 105.06584:64 105.06885:216 107.08404:165 109.06309:40 109.10097:350 111.08091:88 116.05956:20 119.08458:446 121.10203:58 123.07877:55 129.0705:20 131.08629:49 133.10187:388 135.11688:209 137.09306:42 147.11787:122 149.13176:110 175.14764:260 193.16084:92,0,0.0058766993072146
51,Unknown,3652,1.276917,1.354367,1.435067,194.1174,3123.0625,14807.4228515625,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,15.19611,193.93029:57 194.11736:647 195.12114:78,51.0215:5 55.93287:4 56.05024:10 58.06499:772 59.07327:44 60.08035:8 72.93639:18 77.03865:63 79.05471:25 95.0845:3 107.05015:947 110.09395:4 112.08285:2 113.9629:6 134.89325:33 135.04358:2462 136.04791:4 138.05968:4 148.90881:4 152.05579:3 152.90071:27 162.89803:59 170.9128:12 175.91621:8 175.92142:24 179.08067:4 180.91006:47 194.11684:285,0,0.06605201449838088
32,Unknown,2167,0.741,0.8136666,0.8886333,194.1176,5766.125,32543.2265625,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,23.18679,193.93052:37 194.11759:1186 195.12:147 195.92874:25 197.08579:30,51.02296:20 55.01663:4 56.05029:13 58.06504:1425 59.05977:4 59.07257:74 60.08193:9 65.0378:8 70.06526:5 72.93647:10 77.03959:113 79.05479:72 81.06776:3 82.97919:3 86.9758:2 89.03663:11 91.05237:13 95.04828:3 98.96415:4 105.04241:4 107.04924:1998 108.9594:4 110.09715:4 113.96825:4 117.03288:11 133.02925:4 134.09645:4 134.89224:23 135.03802:49 135.04486:4397 136.04576:5 148.91017:4 152.9045:38 162.89694:60 170.91296:18 175.91901:29 176.11539:3 179.08217:4 180.90894:56 193.92859:8 194.10201:5 194.11703:633,0,0.07034765280027853
1697,Unknown,18579,9.4487,9.573,9.785367,196.1521,12444.125,61980.74609375,,[M+H]+,M + 0,similar chromatogram in higher mz_1692,,,,,,,999,False,False,False,,,,,,593.6741,196.15208:3403 196.16855:143 197.12119:50 197.13082:44 197.15422:786 197.19138:101 198.12856:172 198.14925:171 198.18375:108 199.11083:71 199.13573:90 199.1468:90 199.16893:242 199.20628:31 200.16487:38 200.20093:177 200.237:56 201.11185:54 201.12715:208,53.03806:61 55.01731:11 55.05367:39 57.01727:13 57.07058:37 58.07247:13 59.03109:1515 61.01017:295 63.02654:9 65.03774:18 66.04643:10 67.05404:65 69.03269:8 69.06853:31 70.06438:8 70.07341:10 71.03101:118 71.08472:8 72.81172:17 73.04696:20213 73.41354:6 73.54715:7 73.56229:8 74.05159:23 74.93659:12 75.02147:11 75.02657:121 77.0378:40 78.04257:7 79.05385:346 80.05848:11 81.07034:3465 82.07079:12 83.03092:12 84.07931:13 85.04656:418 86.05845:8 87.0626:654 89.04026:42 89.05876:8 90.06253:15 91.0579:408 92.05874:15 93.06789:38 94.07398:23 95.04915:18 95.08452:53 96.05338:24 96.08893:9 97.04646:143 97.06384:6 99.0577:23 99.06356:1539 105.07247:13 106.07062:6 107.08364:22 108.08109:28 109.09238:9 109.10364:13 110.06415:6 111.06295:17 112.07665:31 113.07827:114 115.96308:9 117.07308:15 119.08847:9 121.1038:14 122.09939:19 122.10481:16 123.07839:8 123.11864:18 124.07441:28 125.07772:44 126.08838:28 127.09316:368 136.11197:25 137.04794:13 140.02821:8 140.10712:14 150.12788:21 151.09273:10 153.06441:14 153.10928:82 154.12137:58 155.12457:311 162.12575:4 164.14156:8 166.07632:14 167.99446:30 168.07451:10 168.08849:18 171.12178:4 173.13196:17 178.15837:8 181.10002:9 196.05016:17 196.08308:16 196.14075:11 196.16959:30 196.20253:7,0,0.030208961574750712
1628,Unknown,18480,9.2411,9.4487,9.642283,197.1059,4605.25,32106.888671875,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,175.0486,197.09635:182 197.11699:3679 197.15278:937 197.17205:53 197.18994:446 198.12021:497 198.14505:58 198.15471:140 198.18645:159 199.09555:65 199.11215:157 199.14811:212 199.16887:593 200.14955:43 200.20087:5785 200.23554:75 201.09511:67 201.12708:179 201.16462:269 201.20355:719,55.05338:36 57.06953:267 57.77001:7 67.05047:14 67.05448:85 69.03313:76 69.06816:33 71.04881:23 73.03148:7 81.03283:28 81.06813:46 83.08497:19 85.02892:12 91.04992:8 91.05366:27 93.07021:16 95.04863:43 95.08591:79 97.02758:132 99.0435:20 103.05491:7 105.03169:16 107.08609:17 109.10098:96 113.05991:15 119.05251:15 119.08674:14 123.0429:70 123.07879:18 127.07698:12 133.10188:12 136.08833:16 137.09538:37 137.13326:10 139.09634:7 141.05357:35 151.11235:108 151.1497:38 153.06839:10 155.08707:20 163.07483:11 165.09146:7 179.10591:82 182.11354:11 197.13484:12,0,0.014086654907906985
342,Unknown,12276,5.245917,5.3365,5.507867,198.1494,2905.5625,14482.59765625,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,155.1222,198.14387:131 198.14939:972,51.02226:12 55.01663:84 55.05372:258 56.04884:32 57.03361:59 57.06989:128 67.05411:248 69.07023:1085 70.06363:40 71.04843:25 71.08645:67 72.07922:47 77.0396:45 77.04648:10 79.05306:182 81.06954:161 82.06643:30 83.04887:52 83.0855:114 85.06473:36 86.06035:69 86.09673:31 93.06987:249 95.08652:123 96.08038:65 97.06587:151 100.07606:48 100.11529:10 105.06956:30 107.08577:154 109.10068:60 110.09717:12 111.07856:53 111.11679:39 114.09074:44 115.05503:12 119.08752:12 121.10069:34 123.11549:12 128.142:27 133.10051:15 135.11436:125 145.10095:31 152.14301:136 153.12885:40 163.11223:19 180.13715:20 198.17946:19,0,0.02179144015734111
1503,Unknown,18403,9.2131,9.3516,9.4487,198.185,7864.5,67119.3828125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,352.5618,198.10775:68 198.14776:88 198.16018:93 198.18502:2078 199.09827:40 199.1121:224 199.13423:145 199.14807:207 199.16882:464 199.18818:374 199.2034:128 200.15089:85 200.17169:115 200.20082:83 200.23966:55 201.09228:108 201.11313:135 201.12703:280 201.16318:396 202.16548:89 202.21427:91 203.1074:630 203.14093:303 203.17866:629,55.0551:152 57.06537:40 57.06981:490 58.06647:46 67.05241:54 69.03266:259 69.07095:93 71.08552:273 77.00766:20 79.04423:91 80.05758:20 81.07031:167 82.07343:64 83.08628:97 84.08917:20 86.05933:2890 94.06538:84 95.04816:56 96.04854:50 97.10148:76 100.07298:51 103.05146:20 107.08563:50 108.09124:47 114.09163:92 123.07943:20 128.103:50 128.11188:25 156.0881:47 163.14706:26 197.08223:21 198.15573:96 198.1861:2686,0,0.12051697909416939
608,Unknown,17776,8.3793,8.614067,8.7463,198.185,19382.375,163472.125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,1036.829,198.18498:4576 199.03737:23 199.13419:16 199.17293:62 199.18953:491 200.18968:45 202.21423:25 203.10736:54 203.14229:122,52.00442:7 53.03951:19 55.01806:48 55.05442:1133 57.06986:441 58.06577:18 67.05408:105 69.06938:465 70.0636:35 71.04922:45 71.08559:58 72.04423:32 72.08168:66 77.0387:25 79.05563:102 81.07038:183 83.08635:522 85.06378:25 85.09995:26 86.06031:102 86.09669:34 88.07169:7 93.06983:84 95.08457:78 97.06679:58 97.1006:165 99.0802:13 100.07503:96 100.11328:14 105.0695:21 105.07453:7 107.08471:99 109.10062:32 111.08057:50 111.11673:12 114.08964:43 121.10171:88 122.11029:7 125.09643:33 128.10643:21 135.11545:21 138.05861:7 139.14807:12 156.17522:67 163.14345:14 163.14845:65 181.15816:22 198.12831:14 198.18626:31,0,0.006236218962707315
282,Unknown,11847,4.7657,4.958633,5.138,199.039,2534.625,19635.494140625,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,45.5084,199.03904:497 199.16768:41 199.18013:60 199.18843:34 200.04298:78 200.14282:19 201.1106:27 201.20375:17 203.10346:34,55.05373:236 57.06916:22 67.05492:37 67.93275:10 69.06942:187 71.04679:26 72.04345:42 74.09217:16 74.09639:168 81.06779:15 83.08373:47 86.05764:43 87.08099:10 91.05333:26 93.06894:24 95.08367:23 100.07706:39 109.09558:10 111.07858:18 115.054:1184 125.09212:22 127.05464:367 144.90031:10 145.06201:35 155.04907:454 156.09447:20 166.07651:10 171.04504:336 199.0388:940,0,0.0032670094045115995
1630,Unknown,18491,9.22715,9.46215,9.62855,200.2009,22522.1875,106239.953125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,887.4089,200.14821:38 200.17179:121 200.20091:8534 200.2342:57 201.09098:57 201.11323:33 201.12713:349 201.16467:159 201.2036:1196 202.12934:70 202.206:61 203.1061:491 203.14243:197 203.17736:257 204.11043:92 204.13844:48 204.18186:62 205.08494:67 205.12144:182 205.15935:482 205.19305:212,55.05339:43 57.06955:183 67.05209:20 71.08518:58 74.05795:24 74.06048:69 81.06815:35 86.05982:20 88.07671:184 100.1127:20 102.08992:82 111.98266:20 116.10607:56 130.12737:35 200.19948:350,0,0.021911993338722423
506,Unknown,14443,6.7978,6.89525,7.129967,201.0468,7873.3125,51422.6328125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,173.3229,201.04657:1841 202.04997:233 203.0447:509 203.10337:34 203.1411:39 204.04747:67 204.1385:27 205.085:82 205.1566:64,55.05303:37 57.0677:8 63.02275:4 67.05495:20 79.05485:8 83.04892:17 91.05431:8 95.08849:7 96.93848:25 97.94388:17 100.11437:8 101.05918:9 109.97075:7 111.04453:9 115.05404:52 117.07009:16 119.08438:10 127.05248:13 129.06921:14 133.10059:5 137.96204:7 139.05688:10 145.06325:9 145.10339:8 152.06088:7 157.10167:8 159.07867:7 159.117:8 161.04066:4 163.05598:132 164.0627:250 164.53264:8 165.06999:8246 166.0791:6206 167.08115:18 183.07921:15 193.0751:72 199.03058:121 201.04649:475 201.12573:7,0,0.043747300088873675
523,Unknown,14597,6.89525,7.068933,7.2274,202.2158,15435.625,85440.40625,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,1364.126,202.2158:3119 203.10475:28 203.14107:45 203.21932:390 204.22112:52 205.08638:111 205.15658:108 207.03109:191 207.13548:23 207.17358:47,53.01232:4 54.00402:2 55.04853:4 55.05508:52 56.88924:4 57.07053:2332 57.68462:4 58.06495:262 60.04309:12 62.05976:908 68.93412:4 69.0701:11 71.0855:340 73.92927:4 83.08536:9 85.10075:179 86.0984:4 93.06876:3 97.9388:5 100.11316:13 103.05341:3 114.95496:4 121.06596:4 142.16013:14 158.18935:9 166.0724:9 167.08076:10 174.09669:4 184.20529:646 201.56898:4 202.06754:4 202.21667:2337,0,0.04371378998478732
508,Unknown,14443,6.7978,6.89525,7.075917,203.0447,2582.5625,17094.658203125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,46.26848,203.0447:509 203.10337:34 203.1411:39 204.04747:67 204.1385:27 205.085:82 205.1566:64 207.03111:176 207.13832:37 207.1736:30 208.03236:32,55.05303:7 57.07141:8 67.05334:11 81.07135:12 83.04981:8 91.05524:14 105.06962:17 109.10176:7 115.05194:10 117.07115:8 119.08545:26 121.06624:12 128.06441:14 129.06812:8 133.09946:12 142.07632:8 147.1142:13 152.06331:8 155.08331:6 156.88918:11 157.09184:10 157.09921:17 160.08669:8 161.09914:34 163.0535:40 164.0602:54 165.07124:2728 166.06395:12 166.07784:2502 167.07228:16 167.0761:86 168.08366:47 169.06625:7 170.1105:19 174.06348:8 183.08319:9 185.09554:17 185.13556:13 193.07784:23 201.02982:48 203.04463:142 203.07257:12 203.13823:13,0,0.02962039515826654
1114,Unknown,18227,8.990967,9.129333,9.22715,203.1062,8441.1875,54720.0703125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,134.5049,203.06996:48 203.10628:2798 203.12584:131 203.1426:301 203.18033:427 204.1106:444 204.14562:73 204.18203:135 205.08511:163 205.12302:445 205.15952:966 205.19182:257 206.11542:80 206.12809:127 206.15624:75 206.16046:157 206.19706:56 207.03123:1135 207.10034:1172 207.13844:565 207.17371:1464 207.2104:249 208.03388:241 208.106:148,55.0166:138 55.05369:89 57.03358:44 65.03856:64 67.05487:156 69.03271:115 69.06937:47 77.03783:83 79.05388:117 81.06949:94 83.04971:116 85.03304:20 91.05326:417 92.05501:20 95.08551:66 103.05651:52 105.0715:515 107.05021:43 107.08469:52 109.09958:68 115.05391:210 117.0657:21 117.06995:133 119.04894:45 119.08424:387 121.06501:417 121.08659:90 127.04901:84 128.06425:253 129.07018:226 131.04782:89 131.08485:120 133.0665:217 133.09818:100 133.10156:454 141.06956:76 142.07849:281 143.08398:147 145.06544:190 146.07314:478 147.08073:267 147.11522:96 151.05061:29 152.06071:127 155.08434:94 157.06093:105 157.10149:274 158.07364:199 159.07353:70 159.11557:59 160.04805:52 160.08897:326 161.06287:112 161.09647:2510 165.07231:168 167.08601:101 169.06351:195 170.07195:507 173.09462:161 174.06454:153 174.06714:340 175.0722:122 175.11111:145 185.08466:66 185.09665:927 188.0827:228 203.10725:773 203.12122:106 203.14915:80,0,0.010626108998732573
1707,Unknown,18601,9.503467,9.60065,9.781317,203.1063,25871.0,128576.328125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,447.3944,203.10634:9601 203.14127:239 203.1762:119 204.11066:853 204.13727:4297 205.08658:87 205.11325:119 205.14133:631 205.15818:246 205.19469:127 206.14363:50 206.16052:46 207.03129:590 207.10041:115 207.12157:55 207.13709:104 207.17377:410 207.21187:104 208.03253:131,65.0367:20 90.04263:20 91.05472:63 93.06845:53 103.04808:20 105.07002:194 109.09806:20 115.05443:121 116.06396:20 119.08583:57 121.06446:189 127.05174:46 128.06145:96 129.06847:200 131.04945:80 131.08313:73 133.06589:96 133.09982:197 135.07948:35 139.04913:20 141.07124:146 142.07666:199 143.08566:91 145.06476:158 145.10019:46 146.07245:216 147.07886:90 147.11691:39 151.05592:20 152.0612:87 155.0824:39 157.06511:79 157.10074:133 159.08022:57 160.08699:141 161.06087:112 161.09694:1005 161.13054:35 165.07153:20 167.0865:74 169.0627:119 170.0737:287 173.05898:54 174.06761:182 175.07529:104 175.10899:127 185.09445:499 188.0845:91 201.09256:21 203.0979:42 203.10628:427,0,0.0247395055125297
0,Unknown,1793,0.4513667,0.5686833,0.7642167,203.2222,6679.0625,38100.22265625,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,196.3815,203.10628:24 203.20688:20 203.22225:1919 204.22687:234 205.08652:37 205.15812:50 205.22974:18 206.91559:48 207.03264:134 207.17795:16,55.05444:93 56.04956:32 58.06504:2038 67.0541:11 70.06444:134 70.96004:7 72.08087:965 83.81263:10 84.08118:4335 84.95807:12 95.08556:13 97.06489:7 98.09813:24 98.10298:7 105.07055:12 111.74697:10 112.11307:9239 112.97519:12 113.11485:12 119.08323:10 127.12201:13 128.72745:8 129.1393:2442 157.08804:15 161.09529:26 167.03922:17 167.04936:10 170.11037:12 175.1138:8 185.12875:9 203.10596:17 203.22192:14,0,0.04892033920188356
1702,Unknown,18590,9.4487,9.58685,9.740067,204.1385,19405.6875,85263.40625,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,850.4466,204.10907:496 204.13848:7691 204.18471:33 205.08779:117 205.11166:70 205.12008:94 205.14114:944 205.15939:413 205.19309:191 206.1167:32 206.14062:80 206.19552:38 207.0325:704 207.10021:89 207.12137:62 207.17499:322 207.21168:145 208.02951:113 208.13274:48 208.16951:214 208.18224:148 209.02749:93 209.09553:45 209.11821:100,119.08358:15 122.06952:41 129.06834:26 134.09451:24 143.08202:23 145.05872:17 146.07114:32 147.07755:37 147.10487:28 148.07309:40 150.09229:10 158.1048:20 161.08063:20 161.09431:37 162.08997:18 162.09869:132 166.07166:20 171.07729:34 174.08943:160 176.11691:43 184.0834:10 186.09988:70 187.10017:17 188.08163:24 188.10718:879 189.08453:18 189.1142:1039 204.10622:52 204.13841:2610,0,0.43395347418192726
1785,Unknown,18711,9.62855,9.740067,9.895083,205.0847,6452.8125,33286.09765625,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,80.54842,205.08474:2083 205.12124:75 205.15915:183 205.19425:177 206.08972:327 206.16572:292 206.19668:33 206.9702:78 207.03226:643 207.09997:96 207.12536:46 207.13947:125 207.17333:332 207.20861:59 208.03209:82 208.16926:227 208.96489:35 209.00882:28 209.0315:63 209.0967:122 209.11513:81 209.13355:47 209.15198:170 209.19026:341,55.0558:59 57.07052:325 65.03847:3594 67.05398:122 67.062:20 69.0709:103 77.03945:59 79.05377:100 81.06938:121 87.04147:41 88.93845:20 91.05407:107 91.06155:14 93.0347:1614 93.06874:59 95.08347:221 105.07035:83 107.08455:77 109.10046:44 119.08622:46 121.03249:3169 123.11851:51 126.04863:20 135.11525:95 145.09712:47 147.1162:69 149.02235:6575 159.10794:34 159.11906:39 163.10941:50 175.07327:37 177.09081:42 187.15195:20 191.14255:48 205.14056:59,0,0.015508787400990511
1632,Unknown,18491,9.337433,9.46215,9.698017,207.2116,6832.375,40475.0859375,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,177.0174,207.03246:826 207.09875:102 207.11709:60 207.13826:258 207.1693:107 207.17353:310 207.21163:1851 208.03229:158 208.1341:56 208.16946:289 208.21331:358 209.02886:101 209.11674:266 209.13517:117 209.1536:1824 209.19046:314 210.11875:59 210.14006:54 210.1557:273 210.18412:213 211.11175:55 211.13027:45 211.14736:98 211.16873:561 211.20719:252 212.16564:107 212.19848:47,53.03948:99 55.0173:105 55.05439:430 55.71828:20 57.06095:60 57.06983:335 65.04011:53 67.05324:917 69.06852:230 69.07749:20 71.08637:70 77.03694:80 77.04727:20 79.05385:248 81.06946:1154 82.03527:20 83.05861:112 85.06193:52 91.05322:239 93.06883:249 95.05011:130 95.08547:1039 97.10151:39 105.06945:197 105.07749:40 107.08364:111 109.10159:339 111.08361:55 115.05386:44 117.0699:53 119.08526:213 121.10056:191 122.07231:20 123.11754:101 125.04154:20 129.06902:96 131.08479:38 133.06645:45 133.10152:110 135.11879:38 145.09843:107 147.08067:52 147.11397:175 148.08459:69 149.13382:39 151.05296:65 151.1132:71 152.08482:56 161.09639:45 162.96561:38 165.11003:124 167.33821:20 171.11024:61 173.05714:20 177.12619:58 179.08727:20 180.97208:20 189.16373:70 190.07355:24 191.00044:615 191.0858:55 192.09261:96 192.15237:64 207.03072:318 207.10971:39 207.13934:85 207.17461:218,0,0.01
814,Unknown,18095,8.759833,8.963483,9.1154,208.1694,29701.3125,226634.96875,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,495.4718,208.03361:86 208.10289:61 208.16936:10871 209.03443:54 209.08263:36 209.11523:179 209.1535:776 209.17335:1221 209.18895:195 210.1556:145 210.17549:139 210.18544:325 211.07605:39 211.15011:235 211.16863:3075 211.20425:127 212.15126:61 212.1684:146 212.17268:542 212.19838:185 213.11757:252 213.14619:323 213.1648:184,55.05409:286 56.04994:40 57.06878:160 58.06467:34 67.05286:148 68.05192:20 69.06814:130 70.06399:51 72.0854:20 79.0534:351 81.06988:225 82.06322:111 83.08495:48 86.09343:20 91.05551:73 92.05633:20 93.0683:195 95.07155:46 95.08493:199 96.07973:191 98.09748:48 106.07405:20 107.08606:102 110.09745:100 121.09986:54 122.09651:115 123.10704:37 124.11299:76 131.08853:37 136.1123:45 137.12175:20 138.12685:122 152.14075:37 163.1449:22 174.98421:20 180.17273:124,0,0.0147479537561023
1291,Unknown,18282,9.1154,9.199117,9.26815,209.189,30370.9375,135100.4375,,[M+H]+,M + 0,similar chromatogram in higher mz_1293,,,,,,,999,False,False,False,,,,,,455.476,209.02728:72 209.09532:179 209.11658:2402 209.1421:185 209.15202:534 209.17329:599 209.1903:10539 210.12143:465 210.15411:86 210.19248:1768 211.11159:108 211.13296:220 211.1472:211 211.16857:724 211.19563:162 211.20561:149 212.06268:60 212.14977:66 212.17547:131 213.05597:60 213.10892:182 213.12752:242 213.14899:129 213.1633:441 213.18477:152 214.17638:64 214.18211:133,55.04971:47 55.05335:527 57.0695:164 67.04963:32 67.05284:292 69.06975:657 71.0843:53 75.02612:20 79.05512:191 81.06986:379 83.04918:75 83.08403:215 85.06233:49 87.10781:20 91.05548:43 93.07111:263 95.08585:247 97.06422:135 97.10189:73 99.08052:51 105.07283:20 107.084:213 109.10092:130 111.12013:47 121.1009:282 123.11353:39 125.09449:36 133.0645:35 135.10999:32 135.11797:230 137.13779:20 141.07213:20 149.05869:20 149.1293:72 166.0778:40 191.18082:71 209.11935:32 209.15195:112 209.19165:60,0,0.020991338320829184
878,Unknown,18128,8.841,9.004784,9.185516,211.1687,60483.1875,389022.34375,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,1881.873,211.07607:86 211.11025:64 211.13447:146 211.16865:19046 212.06705:53 212.14843:56 212.1727:2239 213.0532:174 213.08754:54 213.1133:101 213.12761:123 213.14764:220 213.16482:160 213.17484:303 214.09039:55 214.17933:671 215.10567:108 215.12724:103 215.14305:215 215.18331:393 216.10317:367,53.0392:54 55.0541:1826 57.03399:61 57.06879:130 59.0481:20 67.05448:1186 69.06978:722 71.04714:73 75.64812:20 77.03651:91 79.04905:39 79.05341:587 81.06901:974 83.04832:41 83.08495:440 85.06598:133 91.05365:621 93.06831:397 95.08589:1539 97.06426:241 97.10193:167 99.08056:47 105.06885:383 107.08506:268 109.06513:75 109.09994:580 111.07988:117 113.09638:20 117.07135:81 119.08458:711 121.10311:118 123.07986:150 123.11684:104 129.0705:20 131.08517:86 133.10074:846 135.11346:26 135.11688:102 137.09421:93 147.11668:266 149.12936:60 149.13295:283 151.10872:40 151.14607:74 166.15874:84 175.14896:390 193.15813:82 211.17001:41,0,0.01
474,Unknown,13618,6.318333,6.441667,6.610917,212.1641,8429.6875,49857.90234375,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,378.9886,212.14838:38 212.16409:1995 213.05458:63 213.12899:22 213.15189:43 213.1662:246 214.17068:45 215.08693:21 217.10582:118 217.15782:33,53.03733:21 55.01875:61 55.03111:7 55.0362:15 55.04566:11 55.05439:1019 56.05024:18 57.03429:46 57.06909:415 58.06573:52 59.04916:14 60.04388:9 65.03773:17 67.05403:477 68.04825:12 69.07015:1406 70.06519:39 71.04835:47 71.08554:88 72.04335:37 72.07997:82 73.06454:12 77.03435:18 77.04037:60 79.05384:367 81.07033:636 82.06456:77 83.04788:47 83.06843:8 83.0863:782 84.0811:39 85.06463:40 85.0999:20 86.06025:109 86.09754:31 91.05321:134 93.06882:487 95.08546:168 96.08123:77 97.06576:169 97.1015:50 99.07915:18 100.07497:121 100.11126:21 105.06944:43 107.08565:381 108.07903:9 109.09236:8 109.10055:102 110.09601:64 111.0805:144 114.09061:81 115.05595:13 117.06882:53 119.08418:16 121.10163:165 122.09829:10 123.11535:52 124.11152:96 125.09634:64 125.13033:28 126.12689:15 128.10635:32 131.08479:46 131.10387:4 133.10149:25 135.11765:41 142.11815:4 142.15906:65 149.1326:323 151.11198:11 157.10139:12 159.11671:93 162.89803:13 164.14153:7 166.14325:8 166.15968:462 167.14296:72 176.14383:12 177.12486:14 180.91006:15 184.16682:20 194.15372:31 197.12631:4 212.10675:9,0,0.01
